health,status_x,index,uuid,pri,rep,docs.count_x,docs.deleted_x,store.size,pri.store.size,deleted_to_count_ratio,shard,prirep,ip,segment,generation,docs.count_y,docs.deleted_y,size,size.memory,committed,searchable,version,compound,segments_count,TenantId,Tenant,Business,Technical,Marketplace,Total,mean_size,95th_percentile_size,std_dev_size(mb),name,zipCode,country,state,city,address1,address2,address3,environmentType,description,minPasswordCharMix,passwordReuseInDays,passwordExpirationInDays,parentOrgId,minPasswordLength,status_y,podID,podName,productionFlag,statusMessage,tenantGroupId,tenantGroupName,createdBy,createTime,updatedBy,updateTime
green,open,devprod-67nhccvwa6ke45u7nway2k-log-ccgf-audit,CLzIZZU_Sy-AT8dVMVJMig,1,1,416201,0,381.8,190.8,0.0,0,p,x.x.x.x,_5b,191,83716,0,35.7,48652,true,true,8.2.0,true,26.0,67nhccvwa6Ke45U7NWaY2K,11Sep_CDGCUI_QE,"5,020","271,639",0,276k,14.65,39.52,12.72,11Sep_CDGCUI_QE,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,0ed153e1-d3d2-4bb1-bbaf-4b6153eec209,11Sep_UI_QE,ma,2023-09-11T09:13:55Z,ma,2023-09-11T09:38:43Z
green,open,devprod-g3aejmt5v4ze4ja0jbjouc-asset_index-ccgf-audit,-t90VQZnR-OstiovhQ3RuA,1,1,442428,0,379.2,189.6,0.0,0,r,x.x.x.x,_kh,737,203777,0,88.0,53876,true,true,8.2.0,true,33.0,g3aEJMt5v4ze4ja0jbjoUC,BulkIngestion_4June23,"5,632","1,853",0,8k,11.48,51.82,21.31,BulkIngestion_4June23,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,85f92804-c6cc-4441-8b1d-ed9b5934332d,July_Release_Initial_MKG,ma,2023-07-04T13:52:23Z,ma,2023-08-09T04:56:15Z
green,open,devprod-1fg46vcq72gdfdhrn5l1ug-log-ccgf-audit,O3wxEUw8Q6aBmyLWi-fLRQ,1,1,297163,0,368.2,184.1,0.0,0,r,x.x.x.x,_ac,372,56588,0,37.1,58780,true,true,8.2.0,false,31.0,1FG46vcQ72GdfdhrN5L1UG,SCPScannerQEJune,0,"25,602",0,25k,11.86,44.75,16.14,SCPScannerQEJune,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f114696d-fb26-4f6c-b161-6009ddfa9785,ScannerSCPProductionGRP,ma,2023-06-21T10:49:51Z,ma,2023-08-14T06:12:08Z
green,open,devprod-9hka66lf8b9ex2fzrqq9s8-log-ccgf-audit,K9_urNh9SWWAgU1yjB9XKQ,1,1,352916,0,363.5,181.6,0.0,0,r,x.x.x.x,_aw,392,66246,0,31.7,61652,true,true,8.2.0,false,35.0,9hkA66lf8B9ex2fzrqq9S8,perf_dnd_67,10,"5,468,491",0,5M,10.36,38.33,14.23,perf_dnd_67,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,78624286-ed14-4a5c-907c-7b40a1fca76a,Devprod_Performance_Tenants_Group,ma,2023-04-27T12:11:45Z,ma,2023-09-14T19:06:11Z
green,open,devprod-hagmqm815wkdmzojbs8tm5-performance-ccgf-audit,vjic4Y_8Rjy5WlT4tuj7nw,1,1,245988,0,361.7,181.0,0.0,0,r,x.x.x.x,_vg,1132,45962,0,35.3,41052,true,true,8.2.0,false,26.0,hAGmQm815WkdMZoJbs8TM5,02Aug_CDMP_QE2,30,"1,668,118","2,708",1M,13.87,45.8,15.54,02Aug_CDMP_QE2,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,ec602f5f-6702-463b-9504-074000fee8bf,CDMP_TG_CDN,ma,2023-08-02T12:56:15Z,ma,2023-09-22T11:33:23Z
green,open,devprod-0fjxzjtyzgvgc6y9vh82cv-log-ccgf-audit,awb2X6kARLuWIVVwal7J8A,1,1,275019,0,356.1,177.8,0.0,0,r,x.x.x.x,_1g4,1876,171283,0,114.3,111844,true,true,8.2.0,false,31.0,0FJxzjtyZGvgc6Y9vh82cv,cdgcapp_july0607,"14,574","17,524",0,34k,11.47,67.65,28.18,cdgcapp_july0607,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,bf6360e1-b1f2-498c-963a-38f183a2b7a7,RAMA_JULY_0004_PPROD,ma,2023-07-06T12:53:50Z,ma,2023-08-03T09:33:41Z
green,open,devprod-6jagyrlwxnfjgei5yvleuo-asset_index-ccgf-audit,XkmxlmAsRoqoSqcpAJghIw,1,1,476490,0,355.8,177.9,0.0,0,p,x.x.x.x,_6q,242,56121,0,20.3,25196,true,true,8.2.0,false,36.0,6jAGYRlwxNfjGeI5yvLeUO,DP_DEVPROD_April1,0,"139,732",8,139k,9.87,35.52,14.66,DP_DEVPROD_April1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,d71e1be1-7544-44ea-ba6e-30d807a83a3a,04April_DataPrep_Production,ma,2023-04-04T10:21:34Z,ma,2023-09-11T09:20:56Z
green,open,devprod-a1xnls6xvoibb2shtsugqd-log-ccgf-audit,5Aeu52E3QQe3UVpuRkyxqw,1,1,218415,0,352.3,176.7,0.0,0,r,x.x.x.x,_1jd,1993,68697,0,53.1,64964,true,true,8.2.0,false,30.0,a1XnLS6XvOibb2sHTsugQD,06July_Performance_QE2,0,"7,650,414",0,7M,11.72,53.1,18.47,06July_Performance_QE2,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,df825c28-dc46-4bab-8b8f-af218ee76002,2023.07_NewMITIDevprod_July07_perf_Prod_02,ma,2023-07-06T06:59:59Z,ma,2023-08-29T08:51:27Z
green,open,devprod-2abwh5y0xwlh8352fhkfuh-performance-ccgf-audit,gplwawWtTR2CeOMuCYtKiw,1,1,226043,0,350.9,175.5,0.0,0,r,x.x.x.x,_1ce,1742,45260,0,35.6,38988,true,true,8.2.0,false,26.0,2ABWh5y0xwLh8352FhKFuH,SK_JUNE_RELEASE,"1,495","8,680",0,11k,13.46,71.97,25.02,SK_JUNE_RELEASE,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,b7643c14-56f7-4434-9287-75c0907bcee3,SK_July_Regression_PG,ma,2023-06-16T17:35:59Z,ma,2023-09-22T11:59:45Z
green,open,devprod-cwvrwj7xx68gq7u8myfyai-log-ccgf-audit,0h14VX3hRc-4fvTyce90Jw,1,1,340963,0,349.9,175.1,0.0,0,p,x.x.x.x,_p2,902,66787,0,33.4,54708,true,true,8.2.0,false,30.0,cwVrWJ7Xx68gQ7u8MyfYaI,24Nov_Scanner_CD_QE,0,0,0,101k,11.65,52.02,18.72,24Nov_Scanner_CD_QE,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,3237295d-82de-4223-a232-d68a06c0df85,SCAN_TG_CDN,ma,2022-11-24T16:38:12Z,ma,2023-08-07T11:24:01Z
green,open,devprod-8hugix4sxsnkxhricpe9cv-log-ccgf-audit,2IDtpr_LSjW1IjaXLmo7Hg,1,1,304133,0,348.3,173.3,0.0,0,p,x.x.x.x,_2u,102,53804,0,24.8,52508,true,true,8.2.0,false,26.0,8hUGIx4sXsNkXhRicPE9cV,SECURITY_DEVPROD_02JUNE,11,"11,746",6,11k,13.38,61.88,20.71,SECURITY_DEVPROD_02JUNE,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,130e0b7f-655a-44e2-9804-590e1979e423,ProdGrp_Security_02June,ma,2023-06-02T06:23:14Z,ma,2023-09-05T06:51:09Z
green,open,devprod-ki0lahefxeal8dfoehgzoi-asset_index-ccgf-audit,uv1vFuKFTUWzSvU1G2IG6g,1,1,411476,0,347.2,173.6,0.0,0,r,x.x.x.x,_87,295,63993,0,26.5,22180,true,true,8.2.0,false,28.0,ki0laheFXEAl8DFOeHGzOI,rel_upgrade_dnd_139,"12,050","224,804",0,236k,12.39,80.76,28.02,rel_upgrade_dnd_139,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,a3682ec4-8bcd-4bd8-ad4b-dfe34d98ae8d,July_Content_Upgrade_active_tenants_1,ma,2023-06-17T06:13:00Z,ma,2023-08-04T13:24:28Z
green,open,devprod-1wqfyr1ulsrgyfy2wijhkm-log-ccgf-audit,lL455f9FSd2t1g90aMp_Rw,1,1,313385,0,345.5,172.1,0.0,0,r,x.x.x.x,_5e,194,131054,0,72.9,78476,true,true,8.2.0,false,28.0,1wQfYr1ULsRgYFy2WIjhKm,perf_cdgc_ui_august_06,"44,718","191,265",0,323k,12.32,56.66,18.83,perf_cdgc_ui_august_06,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f8e0a687-8fe7-4874-98ed-184c963d512b,16June_CDGCUI_Production,ma,2023-08-21T15:35:49Z,ma,2023-08-21T15:51:48Z
green,open,devprod-06mz5ktywqucidcvevr2of-log-ccgf-audit,ODtjeW7yT2SDw-XYcz2nQw,1,1,344034,0,345.2,172.6,0.0,0,p,x.x.x.x,_kx,753,119012,0,59.4,76044,true,true,8.2.0,false,32.0,06MZ5kTYWQUcIDcvEVR2of,perf_dnd_59,226,"1,270,207",8,1M,10.77,53.62,19.36,perf_dnd_59,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f5ba0816-2168-401e-a971-ebcc12df0d6b,Performance_july_failed_Group-Quarantine,ma,2023-01-31T12:27:56Z,ma,2023-08-01T12:08:51Z
green,open,devprod-bqdluyynv8shj7mmpgxtqr-activity-ccgf-audit,DSIMr9imRGi8JA3iiE8dCQ,1,1,278130,0,337.5,168.8,0.0,0,p,x.x.x.x,_1f,51,25344,0,17.2,25188,true,true,8.2.0,false,32.0,bqDlUyyNV8shJ7mmpGXTqr,14Aug_CDMP_PERF_QE,0,0,"130,381",130k,10.51,50.39,17.41,14Aug_CDMP_PERF_QE,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f1f7f288-3809-459f-a52b-5b83e0896e07,14Aug_CDMP_production,ma,2023-08-14T10:20:17Z,ma,2023-09-19T06:26:08Z
green,open,devprod-gmnlnxzcbumfba0gjwkbmo-asset_index-ccgf-audit,KMg98hlYTsWtBRFxxv-JRg,1,1,743912,0,337.1,168.5,0.0,0,p,x.x.x.x,_bi,414,164639,0,39.8,39188,true,true,8.2.0,false,29.0,gMnlNxZcbUmfBA0GjWkBmo,Devprod_GCS,198,"7,387",2,7k,11.59,56.18,19.81,Devprod_GCS,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,bf125441-6020-45d0-a8f2-5d70a3e9dcee,DevProd_Presales_Production,ma,2023-06-20T06:24:05Z,ma,2023-09-01T12:28:30Z
green,open,devprod-58tqitqatylin4muocjaw6-log-ccgf-audit,Rm5e_5HFQJObLw69WtGcyQ,1,1,244167,0,333.2,166.5,0.0,0,r,x.x.x.x,_hv,643,99212,0,58.9,68652,true,true,8.2.0,false,26.0,58TQitQatylin4MuOCJaW6,Export_CD_Apr2023_1,416,592,0,1k,12.78,58.85,18.41,Export_CD_Apr2023_1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,1fe5a239-dd20-41a7-8f33-6c7c2ec72b00,SEARCH_TG_CDN,ma,2023-04-26T08:05:31Z,ma,2023-08-21T05:35:36Z
green,open,devprod-jxnwjnbs5olgclhvg3hqyq-log-ccgf-audit,JSV1C5mETG26NCH6ODiwDg,1,1,240390,0,328.5,164.4,0.0,0,r,x.x.x.x,_162,1514,119027,0,72.0,77716,true,true,8.2.0,false,29.0,jxnWJNbs5OlgClhVg3HqYq,Prof_CD_tenant,9,"14,334",0,14k,11.3,72.0,22.58,Prof_CD_tenant,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,a5fd43bf-eaf8-44db-8987-68915502efa1,PROF_TG_CDN,ma,2023-01-04T07:08:37Z,ma,2023-09-14T11:44:30Z
green,open,devprod-9osfxd98khykrkw0o4kdmj-performance-ccgf-audit,5yzP8e53TXa0Dp4vJ5tRog,1,1,199705,0,316.4,158.1,0.0,0,r,x.x.x.x,_7m,274,92600,0,72.1,56052,true,true,8.2.0,false,32.0,9osFxd98khYkRKw0O4kdMJ,cdgc_ui_0709_01,"1,419","11,663",0,13k,9.86,67.86,20.29,cdgc_ui_0709_01,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,2959ea36-cbf5-478b-b6a4-816a161bfa68,cdgc_ui_0709_01_PRODGRP,ma,2023-07-09T06:01:56Z,ma,2023-08-03T09:35:00Z
green,open,devprod-6rq7xluzlrhdnkpnufk0ak-log-ccgf-audit,nOkCB8heRNGG20ExhAkrmg,1,1,288610,0,312.2,156.1,0.0,0,p,x.x.x.x,_fo,564,62443,0,32.2,52068,true,true,8.2.0,false,22.0,6RQ7xLuzlrhdnKpNUFK0Ak,DEVPROD_PRESALES_MKG_QE,0,0,0,1M,14.16,59.75,17.79,DEVPROD_PRESALES_MKG_QE,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,ae40dc8e-923f-41a8-9a61-ca28844682bc,QE_Preview_Sample,ma,2023-01-23T11:40:24Z,ma,2023-07-18T07:11:15Z
green,open,devprod-1nzp72fb502b2ee0wk07yc-asset_index-ccgf-audit,PNb_xmIfTLCAmLwKuQh9Jg,1,1,312632,0,310.5,155.8,0.0,0,r,x.x.x.x,_il,669,80033,0,33.0,32628,true,true,8.2.0,true,25.0,1nzP72Fb502b2Ee0wk07Yc,BulkImport_QE_May22,567,0,0,606,12.4,59.64,28.03,BulkImport_QE_May22,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,7e0a753a-f78a-4f5d-afd5-0dc84e192931,ProdGrp_2023.05.P_21May2023,ma,2023-05-22T05:16:51Z,ma,2023-07-10T04:45:35Z
green,open,devprod-9wjaemghs35ixt3vfiegc0-asset_index-ccgf-audit,2bqTWDEHQt-eMPO16NBYNg,1,1,287409,0,303.7,152.3,0.0,0,r,x.x.x.x,_hk,632,53208,0,29.3,28332,true,true,8.2.0,false,24.0,9wjaEmGhS35ixT3VFiEGC0,11Aug_AdvScanner_QE_1,0,"248,748",0,248k,12.63,41.46,19.85,11Aug_AdvScanner_QE_1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,1512fa8d-ead6-402b-82e5-627db316b020,Prod_EBF2.24_Advscanner,ma,2023-08-11T11:48:49Z,ma,2023-09-15T07:02:51Z
green,open,devprod-lyx8nepbkkmhdehwg84awf-performance-ccgf-audit,lsbKecmAQBKqyii0lKVQCg,1,1,196640,0,295.8,147.7,0.0,0,p,x.x.x.x,_85,293,75681,0,54.6,52804,true,true,8.2.0,false,26.0,lyx8nEpbKKMhdeHwG84Awf,05July_Scanner_QE3,0,"5,571,433",90,5M,11.36,54.6,19.25,05July_Scanner_QE3,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,2cb11782-335c-43fd-a746-643367e6286c,DataDestructionJuly2023_Prod_Grp,ma,2023-07-05T09:54:48Z,ma,2023-09-13T09:54:09Z
green,open,devprod-hl2gmsw5aabkmgdl9dngmq-performance-ccgf-audit,3xnI3vcgSumyg17o-cUD4Q,1,1,192204,0,295.1,147.4,0.0,0,r,x.x.x.x,_ma,802,47849,0,36.6,51628,true,true,8.2.0,false,28.0,hl2GMsW5AabkMgDL9DNgmq,DEVPROD_PRESALES_MKG_QE_PREVIEW,468,"3,456,265","1,955",3M,10.5,45.11,15.24,DEVPROD_PRESALES_MKG_QE_PREVIEW,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,5664f4f8-6903-4201-a37b-8bd0db314165,DO_NOT_UPGRADE,ma,2023-02-13T13:15:02Z,ma,2023-07-25T14:39:37Z
green,open,devprod-lpga0a9fmwqklre9ieqwsf-log-ccgf-audit,3sWQpUWuSGqEf74vKIQz-Q,1,1,221155,0,294.1,147.4,0.0,0,p,x.x.x.x,_av,391,27909,0,19.1,50932,true,true,8.2.0,false,29.0,lPGA0A9FMwqkLrE9iEQWsf,cdgcapp_july05,"2,311","13,619",0,16k,10.11,35.58,12.94,cdgcapp_july05,,IN,,,,,,0,,3.0,0.0,0.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,1a21d341-ccc6-4cbe-bc00-b350583d76ba,cdgcapp_july05_TG,ma,2023-07-05T17:15:38Z,hawklics,2023-08-03T09:33:11Z
green,open,devprod-5cjijkrehshl8ynrszv8q6-performance-ccgf-audit,-2iFQRX9Q3qPa4nGwhKshg,1,1,195446,0,290.9,145.4,0.0,0,p,x.x.x.x,_67,223,24550,0,18.7,33516,true,true,8.2.0,false,20.0,5CJIjKRehshl8ynRSzV8Q6,ScannerQEJuly,0,"1,488,883",0,1M,14.48,45.8,16.78,ScannerQEJuly,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,2cb11782-335c-43fd-a746-643367e6286c,DataDestructionJuly2023_Prod_Grp,ma,2023-07-04T17:32:35Z,ma,2023-09-13T09:53:20Z
green,open,devprod-3eadyp2vpvol9co1hxltyn-performance-ccgf-audit,ewA2L6BdTnO1t_RNjyGJ8A,1,1,231701,0,290.4,145.4,0.0,0,p,x.x.x.x,_20,72,38828,0,28.2,37428,true,true,8.2.0,false,26.0,3eaDyp2vpVOl9cO1hXLtyn,cdgc_ui_perf_10July23_1,"44,711","21,253",0,66k,11.14,54.9,18.99,cdgc_ui_perf_10July23_1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f8e0a687-8fe7-4874-98ed-184c963d512b,16June_CDGCUI_Production,ma,2023-07-10T11:20:20Z,ma,2023-08-21T15:30:14Z
green,open,devprod-4ijz2hy21o4jokvufbndcc-log-ccgf-audit,cr4zHvuWQYKfdxTZDnCcNg,1,1,299129,0,285.6,142.7,0.0,0,r,x.x.x.x,_87,295,204237,0,93.8,94796,true,true,8.2.0,false,23.0,4iJz2hY21O4jokvufBnDCc,perf_dnd_story_3,0,"92,864",0,92k,12.38,85.89,26.09,perf_dnd_story_3,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f2971f01-75a0-4aab-8289-8783e4cf3639, Perf_ProdGrp_DEV,ma,2023-08-28T09:31:29Z,ma,2023-09-20T05:30:39Z
green,open,devprod-1fg46vcq72gdfdhrn5l1ug-asset_index-ccgf-audit,0A8hzHqLRJi4YtlrVCE4Pw,1,1,410019,0,285.6,142.8,0.0,0,r,x.x.x.x,_14c,1452,4057,0,1.8,7100,true,true,8.2.0,true,28.0,1FG46vcQ72GdfdhrN5L1UG,SCPScannerQEJune,0,"25,602",0,25k,10.17,77.51,29.52,SCPScannerQEJune,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f114696d-fb26-4f6c-b161-6009ddfa9785,ScannerSCPProductionGRP,ma,2023-06-21T10:49:51Z,ma,2023-08-14T06:12:08Z
green,open,devprod-3ypjgbljeekgm0ukit8omx-log-ccgf-audit,ZIpAjlsyRXecOpBFwLMsLQ,1,1,275756,0,284.1,140.3,0.0,0,p,x.x.x.x,_9s,352,67389,0,31.6,62180,true,true,8.2.0,false,23.0,3YpjGblJeekgm0UKIT8omx,perf_dnd_68,10,"3,150,305",0,3M,12.32,59.14,18.39,perf_dnd_68,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,78624286-ed14-4a5c-907c-7b40a1fca76a,Devprod_Performance_Tenants_Group,ma,2023-04-27T12:11:48Z,ma,2023-09-14T19:05:00Z
green,open,devprod-6jagyrlwxnfjgei5yvleuo-performance-ccgf-audit,nnTehjABTpGJtwbDezMaXg,1,1,183116,0,281.4,140.6,0.0,0,p,x.x.x.x,_1mp,2113,72576,0,55.3,53044,true,true,8.2.0,false,32.0,6jAGYRlwxNfjGeI5yvLeUO,DP_DEVPROD_April1,0,"139,732",8,139k,8.76,55.02,16.81,DP_DEVPROD_April1,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,d71e1be1-7544-44ea-ba6e-30d807a83a3a,04April_DataPrep_Production,ma,2023-04-04T10:21:34Z,ma,2023-09-11T09:20:56Z
green,open,devprod-1ymd0cptxsehduczzn3heu-asset_index-ccgf-audit,kJaxMAxBQkOpF9XJ8Ozc_w,1,1,545122,0,273.5,136.7,0.0,0,r,x.x.x.x,_bb,407,314589,0,82.4,69724,true,true,8.2.0,false,25.0,1YmD0CPtXsEhDuCzZN3HEu,cdgc_ui_0709_01_so1,483,"9,722",0,11k,10.91,73.28,23.66,cdgc_ui_0709_01_so1,,US,,,,,,0,,3.0,90.0,180.0,9osFxd98khYkRKw0O4kdMJ,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,2959ea36-cbf5-478b-b6a4-816a161bfa68,cdgc_ui_0709_01_PRODGRP,cdgc_ui_0709_01,2023-07-10T08:50:14Z,cdgc_ui_0709_01,2023-08-03T09:34:22Z
green,open,devprod-1nzp72fb502b2ee0wk07yc-log-ccgf-audit,v3vsw4kRQrCPAnDHuUlDkg,1,1,278796,0,273.2,136.6,0.0,0,r,x.x.x.x,_hn,635,168402,0,87.0,92924,true,true,8.2.0,false,30.0,1nzP72Fb502b2Ee0wk07Yc,BulkImport_QE_May22,567,0,0,606,9.08,52.53,21.47,BulkImport_QE_May22,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,7e0a753a-f78a-4f5d-afd5-0dc84e192931,ProdGrp_2023.05.P_21May2023,ma,2023-05-22T05:16:51Z,ma,2023-07-10T04:45:35Z
green,open,devprod-0daxbsuasrieqautn7fic5-asset_index-ccgf-audit,Di7L12EwRuWahzwqXBefug,1,1,273308,0,272.6,136.3,0.0,0,p,x.x.x.x,_14d,1453,64508,0,36.9,34540,true,true,8.2.0,false,26.0,0DAXbSUAsrieQAutn7FIc5,Devprod_Presales,"1,363","105,288",205,108k,10.45,75.68,25.0,Devprod_Presales,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,bf125441-6020-45d0-a8f2-5d70a3e9dcee,DevProd_Presales_Production,ma,2022-11-03T04:50:10Z,ma,2023-09-01T12:28:15Z
green,open,devprod-6vv4gejtbpol6ahxwktgel-log-ccgf-audit,6EsHcOsjSKu24rc7-y00PA,1,1,173059,0,270.4,135.5,0.0,0,p,x.x.x.x,_3p,133,40072,0,30.4,53860,true,true,8.2.0,false,24.0,6VV4GEjTBPOl6ahXWKtgEL,perf_cdgc_ui_august_02,"928,153","253,606",0,1M,11.24,41.28,19.46,perf_cdgc_ui_august_02,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,Active,d8TPqZAQ06WkFZLGOshVmP,pod1,,,f8e0a687-8fe7-4874-98ed-184c963d512b,16June_CDGCUI_Production,ma,2023-08-21T11:07:50Z,ma,2023-08-21T15:31:32Z
green,open,devprod-3xhypydkyzldgccqciwqkk-performance-ccgf-audit,7tv7xyZdQg2UNWZSQ3TUCA,1,1,185956,0,268.5,134.2,0.0,0,p,x.x.x.x,_ji,702,48175,0,37.0,43612,true,true,8.2.0,false,22.0,3xhYpYDkyzLdGCCqcIWqKk,14June_Scanner_QE,0,0,0,9M,12.19,37.0,16.83,14June_Scanner_QE,,United States,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,InActive,d8TPqZAQ06WkFZLGOshVmP,pod1,,,d34a0c78-830c-4283-8a38-b3efde4ef29e,Scanners_Production_Longevity,ma,2023-06-14T05:49:01Z,ma,2023-07-25T14:21:03Z
green,open,devprod-f1nzy93nnqmiipehibloyl-asset_index-ccgf-audit,lL8U0MigQ8qyltPTxBI46w,1,1,545943,0,267.2,133.6,0.0,0,r,x.x.x.x,_86,294,334231,0,78.0,66300,true,true,8.2.0,false,28.0,f1NzY93nNQmiIpEhIblOYL,cdgc_ui_1805_01,"3,695","7,794",0,13k,9.5,55.25,19.84,cdgc_ui_1805_01,,IN,,,,,,0,,3.0,90.0,180.0,52ZSTB0IDK6dXxaEQLUaQu,9.0,UpgradeFailed,d8TPqZAQ06WkFZLGOshVmP,pod1,,,0fc699a3-ccaf-417b-92d2-5c7e3992ade9,MultiCloud_CDGCUI_Team_TG-Quarantine,ma,2023-05-18T02:21:58Z,ma,2023-09-21T09:58:02Z
